地區,政黨,號次,得票數,得票率
臺北市萬華區萬壽里,人民最大黨,2,5,0.25%
臺北市萬華區萬壽里,民主進步黨,3,557,27.97%
臺北市萬華區萬壽里,台灣團結聯盟,4,208,10.44%
臺北市萬華區萬壽里,中國國民黨,5,950,47.71%
臺北市萬華區萬壽里,新黨,6,61,3.06%
臺北市萬華區萬壽里,健保免費連線,7,17,0.85%
臺北市萬華區萬壽里,綠黨,8,41,2.05%
臺北市萬華區萬壽里,親民黨,9,136,6.83%
臺北市萬華區萬壽里,中華民國臺灣基本法連線,10,3,0.15%
臺北市萬華區萬壽里,台灣主義黨,11,0,0.00%
臺北市萬華區西門里,台灣國民會議,1,16,0.68%
臺北市萬華區西門里,人民最大黨,2,5,0.21%
臺北市萬華區西門里,民主進步黨,3,621,26.75%
臺北市萬華區西門里,台灣團結聯盟,4,185,7.97%
臺北市萬華區西門里,中國國民黨,5,1152,49.63%
臺北市萬華區西門里,新黨,6,76,3.27%
臺北市萬華區西門里,健保免費連線,7,21,0.90%
臺北市萬華區西門里,綠黨,8,62,2.67%
臺北市萬華區西門里,親民黨,9,177,7.62%
臺北市萬華區西門里,中華民國臺灣基本法連線,10,3,0.12%
臺北市萬華區西門里,台灣主義黨,11,3,0.12%
臺北市萬華區新起里,台灣國民會議,1,32,0.75%
臺北市萬華區新起里,人民最大黨,2,5,0.11%
臺北市萬華區新起里,民主進步黨,3,1377,32.57%
臺北市萬華區新起里,台灣團結聯盟,4,469,11.09%
臺北市萬華區新起里,中國國民黨,5,1826,43.19%
臺北市萬華區新起里,新黨,6,136,3.21%
臺北市萬華區新起里,健保免費連線,7,27,0.63%
臺北市萬華區新起里,綠黨,8,85,2.01%
臺北市萬華區新起里,親民黨,9,261,6.17%
臺北市萬華區新起里,中華民國臺灣基本法連線,10,4,0.09%
臺北市萬華區新起里,台灣主義黨,11,5,0.11%
臺北市萬華區菜園里,台灣國民會議,1,14,0.36%
臺北市萬華區菜園里,人民最大黨,2,23,0.59%
臺北市萬華區菜園里,民主進步黨,3,1311,33.91%
臺北市萬華區菜園里,台灣團結聯盟,4,506,13.08%
臺北市萬華區菜園里,中國國民黨,5,1599,41.36%
臺北市萬華區菜園里,新黨,6,78,2.01%
臺北市萬華區菜園里,健保免費連線,7,42,1.08%
臺北市萬華區菜園里,綠黨,8,76,1.96%
臺北市萬華區菜園里,親民黨,9,208,5.38%
臺北市萬華區菜園里,中華民國臺灣基本法連線,10,6,0.15%
臺北市萬華區菜園里,台灣主義黨,11,3,0.07%
臺北市萬華區青山里,台灣國民會議,1,21,0.57%
臺北市萬華區青山里,人民最大黨,2,15,0.40%
臺北市萬華區青山里,民主進步黨,3,1308,35.54%
臺北市萬華區青山里,台灣團結聯盟,4,420,11.41%
臺北市萬華區青山里,中國國民黨,5,1535,41.71%
臺北市萬華區青山里,新黨,6,65,1.76%
臺北市萬華區青山里,健保免費連線,7,54,1.46%
臺北市萬華區青山里,綠黨,8,65,1.76%
臺北市萬華區青山里,親民黨,9,184,5.00%
臺北市萬華區青山里,中華民國臺灣基本法連線,10,5,0.13%
臺北市萬華區青山里,台灣主義黨,11,8,0.21%
臺北市萬華區富民里,台灣國民會議,1,16,0.46%
臺北市萬華區富民里,人民最大黨,2,29,0.83%
臺北市萬華區富民里,民主進步黨,3,1349,39.04%
臺北市萬華區富民里,台灣團結聯盟,4,401,11.60%
臺北市萬華區富民里,中國國民黨,5,1314,38.03%
臺北市萬華區富民里,新黨,6,63,1.82%
臺北市萬華區富民里,健保免費連線,7,44,1.27%
臺北市萬華區富民里,綠黨,8,57,1.64%
臺北市萬華區富民里,親民黨,9,176,5.09%
臺北市萬華區富民里,中華民國臺灣基本法連線,10,2,0.05%
臺北市萬華區富民里,台灣主義黨,11,4,0.11%
臺北市萬華區福音里,台灣國民會議,1,12,0.51%
臺北市萬華區福音里,人民最大黨,2,12,0.51%
臺北市萬華區福音里,民主進步黨,3,805,34.37%
臺北市萬華區福音里,台灣團結聯盟,4,297,12.68%
臺北市萬華區福音里,中國國民黨,5,982,41.92%
臺北市萬華區福音里,新黨,6,40,1.70%
臺北市萬華區福音里,健保免費連線,7,25,1.06%
臺北市萬華區福音里,綠黨,8,60,2.56%
臺北市萬華區福音里,親民黨,9,103,4.39%
臺北市萬華區福音里,中華民國臺灣基本法連線,10,1,0.04%
臺北市萬華區福音里,台灣主義黨,11,5,0.21%
臺北市萬華區仁德里,台灣國民會議,1,19,0.63%
臺北市萬華區仁德里,人民最大黨,2,6,0.20%
臺北市萬華區仁德里,民主進步黨,3,982,32.79%
臺北市萬華區仁德里,台灣團結聯盟,4,334,11.15%
臺北市萬華區仁德里,中國國民黨,5,1329,44.38%
臺北市萬華區仁德里,新黨,6,83,2.77%
臺北市萬華區仁德里,健保免費連線,7,20,0.66%
臺北市萬華區仁德里,綠黨,8,70,2.33%
臺北市萬華區仁德里,親民黨,9,141,4.70%
臺北市萬華區仁德里,中華民國臺灣基本法連線,10,5,0.16%
臺北市萬華區仁德里,台灣主義黨,11,5,0.16%
臺北市萬華區富福里,台灣國民會議,1,20,0.64%
臺北市萬華區富福里,人民最大黨,2,12,0.38%
臺北市萬華區富福里,民主進步黨,3,1164,37.25%
臺北市萬華區富福里,台灣團結聯盟,4,370,11.84%
臺北市萬華區富福里,中國國民黨,5,1248,39.94%
臺北市萬華區富福里,新黨,6,61,1.95%
臺北市萬華區富福里,健保免費連線,7,31,0.99%
臺北市萬華區富福里,綠黨,8,64,2.04%
臺北市萬華區富福里,親民黨,9,146,4.67%
臺北市萬華區富福里,中華民國臺灣基本法連線,10,2,0.06%
臺北市萬華區富福里,台灣主義黨,11,6,0.19%
臺北市萬華區柳鄉里,台灣國民會議,1,29,0.84%
臺北市萬華區柳鄉里,人民最大黨,2,13,0.37%
臺北市萬華區柳鄉里,民主進步黨,3,1367,39.92%
臺北市萬華區柳鄉里,台灣團結聯盟,4,408,11.91%
臺北市萬華區柳鄉里,中國國民黨,5,1291,37.70%
臺北市萬華區柳鄉里,新黨,6,53,1.54%
臺北市萬華區柳鄉里,健保免費連線,7,55,1.60%
臺北市萬華區柳鄉里,綠黨,8,44,1.28%
臺北市萬華區柳鄉里,親民黨,9,157,4.58%
臺北市萬華區柳鄉里,中華民國臺灣基本法連線,10,3,0.08%
臺北市萬華區柳鄉里,台灣主義黨,11,4,0.11%
臺北市萬華區華江里,台灣國民會議,1,37,0.67%
臺北市萬華區華江里,人民最大黨,2,25,0.45%
臺北市萬華區華江里,民主進步黨,3,1859,33.92%
臺北市萬華區華江里,台灣團結聯盟,4,642,11.71%
臺北市萬華區華江里,中國國民黨,5,2330,42.52%
臺北市萬華區華江里,新黨,6,119,2.17%
臺北市萬華區華江里,健保免費連線,7,58,1.05%
臺北市萬華區華江里,綠黨,8,121,2.20%
臺北市萬華區華江里,親民黨,9,277,5.05%
臺北市萬華區華江里,中華民國臺灣基本法連線,10,5,0.09%
臺北市萬華區華江里,台灣主義黨,11,6,0.10%
臺北市萬華區糖廍里,台灣國民會議,1,20,0.55%
臺北市萬華區糖廍里,人民最大黨,2,15,0.41%
臺北市萬華區糖廍里,民主進步黨,3,1260,35.21%
臺北市萬華區糖廍里,台灣團結聯盟,4,377,10.53%
臺北市萬華區糖廍里,中國國民黨,5,1487,41.55%
臺北市萬華區糖廍里,新黨,6,80,2.23%
臺北市萬華區糖廍里,健保免費連線,7,39,1.08%
臺北市萬華區糖廍里,綠黨,8,96,2.68%
臺北市萬華區糖廍里,親民黨,9,192,5.36%
臺北市萬華區糖廍里,中華民國臺灣基本法連線,10,2,0.05%
臺北市萬華區糖廍里,台灣主義黨,11,10,0.27%
臺北市萬華區綠堤里,台灣國民會議,1,18,0.63%
臺北市萬華區綠堤里,人民最大黨,2,23,0.81%
臺北市萬華區綠堤里,民主進步黨,3,941,33.26%
臺北市萬華區綠堤里,台灣團結聯盟,4,283,10.00%
臺北市萬華區綠堤里,中國國民黨,5,1241,43.86%
臺北市萬華區綠堤里,新黨,6,74,2.61%
臺北市萬華區綠堤里,健保免費連線,7,39,1.37%
臺北市萬華區綠堤里,綠黨,8,47,1.66%
臺北市萬華區綠堤里,親民黨,9,150,5.30%
臺北市萬華區綠堤里,中華民國臺灣基本法連線,10,8,0.28%
臺北市萬華區綠堤里,台灣主義黨,11,5,0.17%
臺北市萬華區頂碩里,台灣國民會議,1,33,0.66%
臺北市萬華區頂碩里,人民最大黨,2,25,0.50%
臺北市萬華區頂碩里,民主進步黨,3,1969,39.93%
臺北市萬華區頂碩里,台灣團結聯盟,4,594,12.04%
臺北市萬華區頂碩里,中國國民黨,5,1838,37.28%
臺北市萬華區頂碩里,新黨,6,92,1.86%
臺北市萬華區頂碩里,健保免費連線,7,36,0.73%
臺北市萬華區頂碩里,綠黨,8,100,2.02%
臺北市萬華區頂碩里,親民黨,9,229,4.64%
臺北市萬華區頂碩里,中華民國臺灣基本法連線,10,5,0.10%
臺北市萬華區頂碩里,台灣主義黨,11,9,0.18%
臺北市萬華區雙園里,台灣國民會議,1,13,0.44%
臺北市萬華區雙園里,人民最大黨,2,6,0.20%
臺北市萬華區雙園里,民主進步黨,3,1098,37.80%
臺北市萬華區雙園里,台灣團結聯盟,4,352,12.12%
臺北市萬華區雙園里,中國國民黨,5,1137,39.15%
臺北市萬華區雙園里,新黨,6,63,2.16%
臺北市萬華區雙園里,健保免費連線,7,28,0.96%
臺北市萬華區雙園里,綠黨,8,59,2.03%
臺北市萬華區雙園里,親民黨,9,143,4.92%
臺北市萬華區雙園里,中華民國臺灣基本法連線,10,3,0.10%
臺北市萬華區雙園里,台灣主義黨,11,2,0.06%
臺北市萬華區和平里,台灣國民會議,1,34,0.73%
臺北市萬華區和平里,人民最大黨,2,19,0.41%
臺北市萬華區和平里,民主進步黨,3,1849,39.92%
臺北市萬華區和平里,台灣團結聯盟,4,563,12.15%
臺北市萬華區和平里,中國國民黨,5,1703,36.77%
臺北市萬華區和平里,新黨,6,59,1.27%
臺北市萬華區和平里,健保免費連線,7,53,1.14%
臺北市萬華區和平里,綠黨,8,94,2.02%
臺北市萬華區和平里,親民黨,9,238,5.13%
臺北市萬華區和平里,中華民國臺灣基本法連線,10,7,0.15%
臺北市萬華區和平里,台灣主義黨,11,12,0.25%
臺北市萬華區和德里,台灣國民會議,1,32,0.71%
臺北市萬華區和德里,人民最大黨,2,27,0.60%
臺北市萬華區和德里,民主進步黨,3,1714,38.41%
臺北市萬華區和德里,台灣團結聯盟,4,507,11.36%
臺北市萬華區和德里,中國國民黨,5,1759,39.42%
臺北市萬華區和德里,新黨,6,85,1.90%
臺北市萬華區和德里,健保免費連線,7,48,1.07%
臺北市萬華區和德里,綠黨,8,68,1.52%
臺北市萬華區和德里,親民黨,9,190,4.25%
臺北市萬華區和德里,中華民國臺灣基本法連線,10,12,0.26%
臺北市萬華區和德里,台灣主義黨,11,20,0.44%
臺北市萬華區全德里,台灣國民會議,1,18,0.67%
臺北市萬華區全德里,人民最大黨,2,9,0.33%
臺北市萬華區全德里,民主進步黨,3,858,32.13%
臺北市萬華區全德里,台灣團結聯盟,4,288,10.78%
臺北市萬華區全德里,中國國民黨,5,1201,44.98%
臺北市萬華區全德里,新黨,6,62,2.32%
臺北市萬華區全德里,健保免費連線,7,29,1.08%
臺北市萬華區全德里,綠黨,8,60,2.24%
臺北市萬華區全德里,親民黨,9,135,5.05%
臺北市萬華區全德里,中華民國臺灣基本法連線,10,5,0.18%
臺北市萬華區全德里,台灣主義黨,11,5,0.18%
臺北市萬華區日善里,台灣國民會議,1,22,0.88%
臺北市萬華區日善里,人民最大黨,2,10,0.40%
臺北市萬華區日善里,民主進步黨,3,850,34.09%
臺北市萬華區日善里,台灣團結聯盟,4,275,11.03%
臺北市萬華區日善里,中國國民黨,5,1058,42.43%
臺北市萬華區日善里,新黨,6,55,2.20%
臺北市萬華區日善里,健保免費連線,7,26,1.04%
臺北市萬華區日善里,綠黨,8,63,2.52%
臺北市萬華區日善里,親民黨,9,120,4.81%
臺北市萬華區日善里,中華民國臺灣基本法連線,10,8,0.32%
臺北市萬華區日善里,台灣主義黨,11,6,0.24%
臺北市萬華區壽德里,台灣國民會議,1,20,0.58%
臺北市萬華區壽德里,人民最大黨,2,6,0.17%
臺北市萬華區壽德里,民主進步黨,3,1166,34.02%
臺北市萬華區壽德里,台灣團結聯盟,4,372,10.85%
臺北市萬華區壽德里,中國國民黨,5,1467,42.80%
臺北市萬華區壽德里,新黨,6,103,3.00%
臺北市萬華區壽德里,健保免費連線,7,25,0.72%
臺北市萬華區壽德里,綠黨,8,71,2.07%
臺北市萬華區壽德里,親民黨,9,180,5.25%
臺北市萬華區壽德里,中華民國臺灣基本法連線,10,5,0.14%
臺北市萬華區壽德里,台灣主義黨,11,12,0.35%
臺北市萬華區忠德里,台灣國民會議,1,16,0.54%
臺北市萬華區忠德里,人民最大黨,2,14,0.47%
臺北市萬華區忠德里,民主進步黨,3,1134,38.78%
臺北市萬華區忠德里,台灣團結聯盟,4,366,12.51%
臺北市萬華區忠德里,中國國民黨,5,1125,38.47%
臺北市萬華區忠德里,新黨,6,36,1.23%
臺北市萬華區忠德里,健保免費連線,7,31,1.06%
臺北市萬華區忠德里,綠黨,8,64,2.18%
臺北市萬華區忠德里,親民黨,9,131,4.48%
臺北市萬華區忠德里,中華民國臺灣基本法連線,10,2,0.06%
臺北市萬華區忠德里,台灣主義黨,11,5,0.17%
臺北市萬華區錦德里,台灣國民會議,1,36,1.01%
臺北市萬華區錦德里,人民最大黨,2,19,0.53%
臺北市萬華區錦德里,民主進步黨,3,1271,35.73%
臺北市萬華區錦德里,台灣團結聯盟,4,409,11.49%
臺北市萬華區錦德里,中國國民黨,5,1452,40.82%
臺北市萬華區錦德里,新黨,6,49,1.37%
臺北市萬華區錦德里,健保免費連線,7,54,1.51%
臺北市萬華區錦德里,綠黨,8,84,2.36%
臺北市萬華區錦德里,親民黨,9,173,4.86%
臺北市萬華區錦德里,中華民國臺灣基本法連線,10,4,0.11%
臺北市萬華區錦德里,台灣主義黨,11,6,0.16%
臺北市萬華區銘德里,台灣國民會議,1,15,0.48%
臺北市萬華區銘德里,人民最大黨,2,14,0.45%
臺北市萬華區銘德里,民主進步黨,3,1150,37.43%
臺北市萬華區銘德里,台灣團結聯盟,4,301,9.79%
臺北市萬華區銘德里,中國國民黨,5,1306,42.51%
臺北市萬華區銘德里,新黨,6,62,2.01%
臺北市萬華區銘德里,健保免費連線,7,40,1.30%
臺北市萬華區銘德里,綠黨,8,60,1.95%
臺北市萬華區銘德里,親民黨,9,118,3.84%
臺北市萬華區銘德里,中華民國臺灣基本法連線,10,2,0.06%
臺北市萬華區銘德里,台灣主義黨,11,4,0.13%
臺北市萬華區孝德里,台灣國民會議,1,10,0.46%
臺北市萬華區孝德里,人民最大黨,2,10,0.46%
臺北市萬華區孝德里,民主進步黨,3,919,42.38%
臺北市萬華區孝德里,台灣團結聯盟,4,232,10.70%
臺北市萬華區孝德里,中國國民黨,5,793,36.57%
臺北市萬華區孝德里,新黨,6,28,1.29%
臺北市萬華區孝德里,健保免費連線,7,26,1.19%
臺北市萬華區孝德里,綠黨,8,49,2.26%
臺北市萬華區孝德里,親民黨,9,89,4.10%
臺北市萬華區孝德里,中華民國臺灣基本法連線,10,0,0.00%
臺北市萬華區孝德里,台灣主義黨,11,12,0.55%
臺北市萬華區保德里,台灣國民會議,1,8,0.39%
臺北市萬華區保德里,人民最大黨,2,8,0.39%
臺北市萬華區保德里,民主進步黨,3,673,33.41%
臺北市萬華區保德里,台灣團結聯盟,4,246,12.21%
臺北市萬華區保德里,中國國民黨,5,883,43.84%
臺北市萬華區保德里,新黨,6,40,1.98%
臺北市萬華區保德里,健保免費連線,7,17,0.84%
臺北市萬華區保德里,綠黨,8,46,2.28%
臺北市萬華區保德里,親民黨,9,87,4.31%
臺北市萬華區保德里,中華民國臺灣基本法連線,10,1,0.04%
臺北市萬華區保德里,台灣主義黨,11,5,0.24%
臺北市萬華區榮德里,台灣國民會議,1,23,0.92%
臺北市萬華區榮德里,人民最大黨,2,11,0.44%
臺北市萬華區榮德里,民主進步黨,3,950,38.15%
臺北市萬華區榮德里,台灣團結聯盟,4,272,10.92%
臺北市萬華區榮德里,中國國民黨,5,980,39.35%
臺北市萬華區榮德里,新黨,6,46,1.84%
臺北市萬華區榮德里,健保免費連線,7,38,1.52%
臺北市萬華區榮德里,綠黨,8,43,1.72%
臺北市萬華區榮德里,親民黨,9,120,4.81%
臺北市萬華區榮德里,中華民國臺灣基本法連線,10,5,0.20%
臺北市萬華區榮德里,台灣主義黨,11,2,0.08%
臺北市萬華區華中里,台灣國民會議,1,24,0.59%
臺北市萬華區華中里,人民最大黨,2,18,0.44%
臺北市萬華區華中里,民主進步黨,3,1453,36.22%
臺北市萬華區華中里,台灣團結聯盟,4,440,10.96%
臺北市萬華區華中里,中國國民黨,5,1665,41.51%
臺北市萬華區華中里,新黨,6,76,1.89%
臺北市萬華區華中里,健保免費連線,7,53,1.32%
臺北市萬華區華中里,綠黨,8,84,2.09%
臺北市萬華區華中里,親民黨,9,185,4.61%
臺北市萬華區華中里,中華民國臺灣基本法連線,10,6,0.14%
臺北市萬華區華中里,台灣主義黨,11,7,0.17%
臺北市萬華區興德里,台灣國民會議,1,17,0.56%
臺北市萬華區興德里,人民最大黨,2,9,0.29%
臺北市萬華區興德里,民主進步黨,3,1130,37.38%
臺北市萬華區興德里,台灣團結聯盟,4,315,10.42%
臺北市萬華區興德里,中國國民黨,5,1219,40.32%
臺北市萬華區興德里,新黨,6,61,2.01%
臺北市萬華區興德里,健保免費連線,7,42,1.38%
臺北市萬華區興德里,綠黨,8,78,2.58%
臺北市萬華區興德里,親民黨,9,145,4.79%
臺北市萬華區興德里,中華民國臺灣基本法連線,10,1,0.03%
臺北市萬華區興德里,台灣主義黨,11,6,0.19%
臺北市萬華區日祥里,台灣國民會議,1,16,0.43%
臺北市萬華區日祥里,人民最大黨,2,12,0.32%
臺北市萬華區日祥里,民主進步黨,3,810,21.89%
臺北市萬華區日祥里,台灣團結聯盟,4,254,6.86%
臺北市萬華區日祥里,中國國民黨,5,2160,58.39%
臺北市萬華區日祥里,新黨,6,133,3.59%
臺北市萬華區日祥里,健保免費連線,7,32,0.86%
臺北市萬華區日祥里,綠黨,8,49,1.32%
臺北市萬華區日祥里,親民黨,9,219,5.92%
臺北市萬華區日祥里,中華民國臺灣基本法連線,10,9,0.24%
臺北市萬華區日祥里,台灣主義黨,11,5,0.13%
臺北市萬華區忠貞里,台灣國民會議,1,10,0.29%
臺北市萬華區忠貞里,人民最大黨,2,23,0.68%
臺北市萬華區忠貞里,民主進步黨,3,672,19.95%
臺北市萬華區忠貞里,台灣團結聯盟,4,162,4.81%
